anio,km_mes,antiguedad_anios,tipo_servicio,carga_promedio_ton,num_destinos,dias_operacion,costo_mto_nominal_k,costo_mto_2019_k,idx_inpc
2023,11568,6,1,22.9,9,22,12.433,9.139,1.3605
2023,12011,4,0,11.3,4,25,10.152,7.462,1.3605
2023,9000,15,2,5.3,4,23,10.847,7.973,1.3605
2023,8079,5,0,16.9,2,22,10.854,7.978,1.3605
2023,12848,7,0,14.4,3,24,11.538,8.481,1.3605
2023,12959,2,2,12.9,10,22,9.636,7.083,1.3605
2023,9033,7,1,10.1,9,21,9.717,7.142,1.3605
2023,10638,6,0,13.6,8,22,11.414,8.39,1.3605
2023,12392,16,2,18.5,6,25,14.634,10.756,1.3605
2023,8345,13,2,12.8,3,19,11.334,8.33,1.3605
2023,8908,5,0,6.1,6,25,8.913,6.551,1.3605
2023,13145,6,0,1.0,8,22,9.295,6.832,1.3605
2023,8872,4,0,13.5,5,21,9.707,7.135,1.3605
2023,11272,6,0,8.1,5,23,10.034,7.375,1.3605
2023,11346,8,2,11.6,2,26,10.254,7.537,1.3605
2023,8107,11,1,8.8,3,26,9.996,7.347,1.3605
2023,13556,14,2,8.5,8,23,12.566,9.236,1.3605
2023,7204,14,1,8.9,11,24,11.705,8.603,1.3605
2023,11796,15,2,9.3,4,22,11.984,8.809,1.3605
2023,9952,14,1,15.1,5,20,12.345,9.074,1.3605
2023,11358,4,2,14.3,4,23,9.679,7.114,1.3605
2023,10513,11,1,7.2,3,21,9.804,7.207,1.3605
2023,8271,3,2,7.7,3,19,6.991,5.138,1.3605
2023,10352,2,1,13.5,5,21,9.26,6.807,1.3605
2023,12294,0,1,16.2,4,17,9.173,6.742,1.3605
2023,10493,12,2,16.1,5,18,12.474,9.169,1.3605
2023,9909,4,0,8.0,5,28,9.276,6.818,1.3605
2023,6141,11,1,16.0,2,25,11.898,8.745,1.3605
2023,8878,1,2,4.9,1,21,6.064,4.457,1.3605
2023,9247,5,2,11.2,1,24,8.811,6.477,1.3605
2023,13196,4,1,13.9,1,19,9.506,6.987,1.3605
2023,10130,17,1,3.7,4,24,11.318,8.319,1.3605
2023,12368,4,1,20.4,7,23,12.008,8.826,1.3605
2023,9157,17,2,17.3,2,20,13.192,9.697,1.3605
2023,5939,15,1,14.6,2,21,11.291,8.299,1.3605
2023,13558,16,2,8.1,7,21,13.063,9.602,1.3605
2023,9173,1,0,11.7,1,25,8.874,6.522,1.3605
2023,13433,16,1,15.2,6,22,13.702,10.071,1.3605
2023,10555,9,1,7.5,7,17,9.383,6.897,1.3605
2023,14550,2,2,11.3,3,21,9.262,6.808,1.3605
2023,19058,13,1,15.6,5,20,14.053,10.33,1.3605
2023,12208,11,0,6.0,7,18,11.513,8.463,1.3605
2023,7687,0,0,13.3,6,20,8.371,6.153,1.3605
2023,12474,6,1,5.0,11,16,9.147,6.724,1.3605
2023,12039,6,0,8.2,4,19,9.77,7.181,1.3605
2023,8014,12,0,10.0,9,23,11.921,8.762,1.3605
2023,9451,8,2,14.1,9,23,10.809,7.945,1.3605
2023,9999,4,1,9.2,7,24,8.821,6.484,1.3605
2023,11984,3,1,12.5,5,25,10.131,7.446,1.3605
2023,8811,4,2,9.3,3,26,8.075,5.936,1.3605
2023,8503,11,1,9.9,4,19,10.332,7.595,1.3605
2023,8168,7,2,17.0,6,18,10.942,8.043,1.3605
2023,6419,12,1,7.4,4,22,9.493,6.977,1.3605
2023,12671,3,1,15.0,4,24,10.506,7.722,1.3605
2023,11307,10,1,12.0,7,19,11.213,8.241,1.3605
2023,13074,14,1,9.7,2,23,12.409,9.121,1.3605
2023,9314,13,1,7.1,2,27,10.539,7.746,1.3605
2023,9236,17,1,7.4,5,18,12.004,8.823,1.3605
2023,11956,0,2,9.0,5,22,7.707,5.664,1.3605
2023,13324,0,1,11.4,3,25,8.186,6.017,1.3605
2023,13562,10,0,14.4,4,21,12.613,9.271,1.3605
2023,8311,5,1,10.8,6,23,8.785,6.457,1.3605
2023,13466,4,2,11.1,4,25,9.905,7.28,1.3605
2023,14860,12,1,11.7,1,21,12.319,9.055,1.3605
2023,12155,9,0,13.9,2,19,12.762,9.38,1.3605
2023,13994,5,2,14.6,3,22,10.616,7.803,1.3605
2023,12409,3,2,6.5,9,19,8.292,6.095,1.3605
2023,8296,3,0,10.9,3,20,8.581,6.307,1.3605
2023,13435,6,2,16.9,5,23,11.198,8.231,1.3605
2023,12070,15,1,6.7,3,23,11.38,8.365,1.3605
2023,8549,0,2,12.3,2,25,7.766,5.708,1.3605
2023,9680,8,2,11.3,5,23,10.353,7.61,1.3605
2023,12131,14,2,9.7,6,20,12.024,8.838,1.3605
2023,17093,8,2,18.4,4,19,12.386,9.104,1.3605
2023,15599,0,0,12.1,9,24,10.456,7.685,1.3605
2023,6101,0,0,18.0,10,23,9.713,7.139,1.3605
2023,11102,15,1,12.0,5,21,12.108,8.9,1.3605
2023,14822,4,0,13.8,5,23,11.467,8.428,1.3605
2023,10091,8,1,9.7,3,20,9.265,6.81,1.3605
2023,9837,0,2,9.7,6,15,7.812,5.742,1.3605
2023,9753,15,1,13.6,6,25,12.544,9.22,1.3605
2023,13212,2,1,13.7,3,24,9.373,6.89,1.3605
2023,12061,3,1,14.4,5,22,9.759,7.173,1.3605
2023,12433,11,2,13.5,7,19,12.041,8.851,1.3605
2023,10609,6,0,6.7,6,21,9.619,7.07,1.3605
2023,15473,14,1,8.8,7,17,12.164,8.941,1.3605
2023,10317,14,2,15.4,3,22,12.415,9.125,1.3605
2023,13300,4,2,4.2,7,16,8.243,6.059,1.3605
2023,5910,1,2,13.2,5,22,7.678,5.644,1.3605
2023,11005,11,2,11.6,8,20,11.624,8.544,1.3605
2023,9925,4,1,15.4,8,22,9.927,7.297,1.3605
2023,11358,2,2,13.7,7,19,9.359,6.879,1.3605
2023,7040,5,1,9.3,6,27,9.003,6.618,1.3605
2023,15188,12,0,9.2,6,23,12.684,9.323,1.3605
2023,11517,14,1,9.9,6,20,11.71,8.607,1.3605
2023,16723,3,0,14.3,12,21,12.021,8.836,1.3605
2023,13061,6,1,2.8,5,27,9.132,6.712,1.3605
2023,11762,17,1,12.6,7,19,14.403,10.586,1.3605
2023,11140,6,1,8.5,4,19,8.927,6.562,1.3605
2023,12761,11,1,12.8,6,19,12.521,9.203,1.3605
2023,12995,10,2,13.4,6,20,11.959,8.79,1.3605
2023,12361,11,1,5.4,6,26,10.451,7.682,1.3605
2023,16758,14,2,11.1,2,20,12.71,9.342,1.3605
2023,13994,7,0,12.6,4,21,11.601,8.527,1.3605
2023,9518,10,2,12.4,4,23,10.823,7.955,1.3605
2023,9116,17,2,11.5,2,22,12.139,8.922,1.3605
2023,12207,9,2,7.1,6,25,10.569,7.768,1.3605
2023,11567,7,1,7.7,6,24,9.7,7.13,1.3605
2023,11796,5,1,6.5,2,23,8.392,6.169,1.3605
2023,7044,2,0,14.2,5,21,9.147,6.723,1.3605
2023,13328,11,1,11.5,4,25,11.819,8.687,1.3605
2023,10166,16,1,11.8,4,20,12.049,8.856,1.3605
2023,16666,2,2,5.2,5,19,8.036,5.907,1.3605
2023,11688,17,1,11.9,8,21,13.207,9.707,1.3605
2023,10824,11,0,14.5,5,25,12.842,9.439,1.3605
2023,12330,15,1,4.6,5,19,10.997,8.083,1.3605
2023,9458,9,0,9.9,6,20,11.148,8.194,1.3605
2023,15290,8,2,5.7,4,23,10.436,7.671,1.3605
2023,17037,13,2,10.3,8,22,13.031,9.578,1.3605
2023,12929,13,1,8.4,4,21,11.945,8.78,1.3605
2023,12768,3,1,13.5,3,23,9.269,6.813,1.3605
2023,9631,14,2,12.7,9,21,12.282,9.027,1.3605
2023,11078,1,0,17.2,6,25,10.799,7.937,1.3605
2023,12461,17,2,11.8,1,23,13.157,9.671,1.3605
2023,8229,1,2,13.4,6,25,8.586,6.311,1.3605
2023,15045,17,1,9.8,6,20,13.201,9.703,1.3605
2023,7264,7,0,7.6,2,22,9.206,6.766,1.3605
2023,5927,9,0,15.3,6,16,10.986,8.075,1.3605
2023,15458,3,2,17.0,6,26,11.242,8.263,1.3605
2023,13047,9,0,14.8,3,29,13.239,9.731,1.3605
2023,8742,9,1,12.5,5,21,10.175,7.479,1.3605
2023,11489,2,2,8.1,3,23,7.774,5.714,1.3605
2023,11690,3,2,16.6,9,22,10.319,7.584,1.3605
2023,11358,9,1,14.3,6,18,10.965,8.06,1.3605
2023,8517,6,1,20.1,5,26,11.529,8.474,1.3605
2023,11890,11,1,7.4,9,21,11.024,8.103,1.3605
2023,14011,6,1,15.5,6,16,10.812,7.947,1.3605
2023,6783,12,1,14.2,5,20,11.461,8.424,1.3605
2023,9889,7,2,10.6,5,18,9.709,7.136,1.3605
2023,8198,12,0,17.5,4,22,12.807,9.414,1.3605
2023,9191,0,0,13.6,3,22,9.458,6.952,1.3605
2023,12046,15,1,8.3,5,26,12.006,8.825,1.3605
2023,7860,12,1,11.5,3,27,10.922,8.028,1.3605
2023,15441,6,2,8.2,7,28,10.911,8.02,1.3605
2023,11273,14,2,10.1,5,19,11.655,8.567,1.3605
2023,10133,5,2,14.8,4,24,10.504,7.721,1.3605
2023,6359,3,2,16.0,8,24,9.136,6.715,1.3605
2023,11455,10,2,12.9,3,20,10.956,8.053,1.3605
2023,11238,1,1,9.0,4,23,7.621,5.602,1.3605
2023,7788,16,1,13.5,3,23,12.025,8.839,1.3605
2023,8620,14,2,14.9,7,21,12.555,9.228,1.3605
2023,15403,17,0,4.1,3,26,13.041,9.586,1.3605
2023,10125,11,1,12.5,9,23,11.613,8.536,1.3605
2023,11209,2,1,11.2,3,21,8.603,6.324,1.3605
2023,12482,16,1,15.8,3,18,13.283,9.763,1.3605
2023,10715,13,1,13.5,3,25,12.091,8.887,1.3605
2023,14483,5,2,13.9,3,22,10.524,7.736,1.3605
2023,9271,3,1,10.1,6,22,8.814,6.479,1.3605
2023,10036,7,2,12.0,8,19,9.997,7.348,1.3605
2023,10071,2,1,15.8,1,25,8.835,6.494,1.3605
2023,9116,7,1,11.7,3,19,9.57,7.034,1.3605
2023,8905,12,0,12.7,7,15,11.79,8.666,1.3605
2023,11174,14,1,5.9,3,20,10.875,7.993,1.3605
2023,14474,6,2,11.7,7,23,10.696,7.862,1.3605
2023,8155,2,1,4.0,2,23,6.599,4.851,1.3605
2023,10629,9,1,9.9,6,22,11.112,8.167,1.3605
2023,13009,15,1,12.3,4,21,12.408,9.12,1.3605
2023,16048,13,0,15.1,5,22,14.201,10.438,1.3605
2023,13448,7,1,8.0,3,30,9.827,7.223,1.3605
2023,10585,10,1,13.5,6,23,11.709,8.607,1.3605
2023,9698,1,1,17.9,6,21,9.852,7.241,1.3605
2023,13923,4,2,9.4,7,22,9.381,6.896,1.3605
2023,13307,10,2,5.8,3,21,10.418,7.657,1.3605
2023,11140,6,1,13.2,2,22,10.153,7.463,1.3605
2023,10581,7,1,7.2,8,19,9.114,6.699,1.3605
2023,16143,16,2,8.7,2,24,12.57,9.239,1.3605
2023,15760,11,2,15.7,8,23,13.464,9.896,1.3605
2023,12080,17,0,19.5,4,20,15.063,11.072,1.3605
2023,11616,6,1,8.0,7,25,9.913,7.287,1.3605
2023,8228,8,1,9.1,4,16,9.937,7.304,1.3605
2023,11212,13,0,10.2,7,28,12.664,9.308,1.3605
2023,14120,17,0,9.8,3,28,13.825,10.161,1.3605
2023,6272,14,0,19.7,5,27,14.394,10.58,1.3605
2023,12606,3,2,9.9,6,21,9.366,6.884,1.3605
2023,12820,12,1,10.4,8,23,11.791,8.667,1.3605
2023,12827,4,1,18.5,7,20,11.077,8.142,1.3605
2023,9467,11,2,14.3,5,23,11.9,8.747,1.3605
2023,10295,16,2,15.9,9,22,14.153,10.403,1.3605
2023,9549,9,1,8.4,6,21,9.876,7.259,1.3605
2023,16073,11,1,9.9,9,21,12.621,9.277,1.3605
2023,14994,5,0,7.8,6,22,10.911,8.02,1.3605
2023,12032,11,1,15.2,9,30,12.846,9.442,1.3605
2023,11183,12,1,16.9,5,26,12.961,9.526,1.3605
2023,11080,16,1,9.6,8,22,12.289,9.033,1.3605
2023,10317,9,1,10.5,4,21,10.841,7.968,1.3605
2023,6402,4,2,10.7,5,24,8.281,6.087,1.3605
2023,11200,4,1,5.8,1,20,7.389,5.431,1.3605
2023,16169,7,1,9.3,2,21,10.107,7.429,1.3605
2023,11833,16,0,15.1,2,16,13.547,9.957,1.3605
2023,9555,2,2,8.5,2,22,7.193,5.287,1.3605
2023,11748,15,2,12.4,2,22,12.484,9.176,1.3605
2023,10549,5,2,6.8,2,20,8.4,6.175,1.3605
2023,8611,9,2,11.4,2,23,10.268,7.547,1.3605
2023,8301,15,0,9.7,11,22,12.926,9.501,1.3605
2023,11190,12,1,7.1,6,20,10.429,7.665,1.3605
2023,7447,2,1,15.2,3,24,8.736,6.421,1.3605
2023,11142,7,1,15.4,3,21,10.722,7.881,1.3605
2023,10887,7,0,8.1,5,19,9.794,7.199,1.3605
2023,12900,6,1,11.1,5,17,9.975,7.332,1.3605
2023,10699,10,1,12.2,2,26,11.086,8.148,1.3605
2023,8470,2,1,4.7,5,22,6.717,4.937,1.3605
2023,11485,6,2,6.4,7,22,9.17,6.74,1.3605
2023,13711,10,1,17.1,6,22,12.824,9.426,1.3605
2023,9779,16,0,7.7,3,26,12.462,9.16,1.3605
2023,15116,17,0,17.0,6,22,15.449,11.355,1.3605
2023,11388,8,2,6.6,1,27,9.569,7.033,1.3605
2023,10206,12,2,14.6,11,22,12.861,9.453,1.3605
2023,9535,14,0,10.8,4,14,11.734,8.624,1.3605
2023,11589,14,0,11.3,5,26,13.384,9.838,1.3605
2023,10867,6,2,19.4,4,23,11.259,8.275,1.3605
2023,7885,2,1,7.0,1,20,7.469,5.49,1.3605
2023,15079,7,2,14.4,5,21,11.534,8.478,1.3605
2023,10259,12,1,14.2,6,21,11.737,8.627,1.3605
2023,15058,15,0,24.0,7,18,16.739,12.304,1.3605
2023,8371,2,2,7.7,6,25,8.274,6.082,1.3605
2023,13504,0,1,9.5,8,21,8.736,6.421,1.3605
2023,14489,2,1,15.3,4,19,10.13,7.446,1.3605
2023,14281,15,1,11.2,11,30,13.67,10.048,1.3605
2023,12100,0,2,10.1,7,19,7.99,5.873,1.3605
2023,13591,17,0,15.8,8,22,15.611,11.475,1.3605
2023,12271,13,1,10.9,6,15,11.994,8.816,1.3605
2023,8524,6,0,8.4,7,26,10.588,7.783,1.3605
2023,12133,2,2,14.9,2,21,9.254,6.802,1.3605
2023,8373,15,1,13.5,6,24,12.722,9.351,1.3605
2023,8037,5,1,10.7,3,19,8.476,6.23,1.3605
2023,11800,17,1,10.6,6,17,12.688,9.326,1.3605
2023,9623,12,2,8.3,6,20,10.884,8.0,1.3605
2023,15074,1,2,14.9,3,26,9.937,7.304,1.3605
2023,15311,11,1,10.6,9,24,12.592,9.255,1.3605
2023,17946,3,2,8.9,3,17,9.592,7.05,1.3605
2023,7690,8,1,6.9,6,15,8.437,6.201,1.3605
2023,8275,4,0,13.6,5,21,9.652,7.095,1.3605
2023,13272,9,2,10.0,2,25,10.771,7.917,1.3605
2023,10310,5,1,3.9,6,20,7.671,5.638,1.3605
2023,9292,0,2,7.2,6,25,7.071,5.197,1.3605
2023,10142,4,2,11.1,4,22,9.548,7.018,1.3605
2023,10919,5,1,11.2,8,27,9.972,7.329,1.3605
2023,12756,10,0,11.0,2,20,11.227,8.252,1.3605
2023,6567,14,2,10.5,6,22,11.347,8.34,1.3605
2023,12120,1,1,6.1,7,20,7.677,5.643,1.3605
2023,10620,14,1,8.5,4,25,11.249,8.268,1.3605
2023,9118,6,0,16.7,4,24,11.356,8.347,1.3605
2023,14571,16,1,16.1,7,17,14.041,10.32,1.3605
2023,10026,11,2,14.3,5,24,11.64,8.556,1.3605
2023,10242,11,1,14.0,1,18,10.621,7.807,1.3605
2023,10401,4,2,15.6,3,19,9.949,7.313,1.3605
2023,15003,6,2,7.5,5,24,10.17,7.476,1.3605
2023,11372,1,1,12.1,3,18,7.972,5.86,1.3605
2023,10926,12,1,7.5,4,21,10.214,7.507,1.3605
2023,13310,8,2,7.6,5,24,10.178,7.481,1.3605
2023,5517,14,2,13.5,4,23,11.079,8.143,1.3605
2023,11607,14,1,15.8,1,23,12.785,9.397,1.3605
2023,11645,0,1,11.2,9,24,8.681,6.381,1.3605
2023,13168,2,1,18.6,3,26,10.41,7.652,1.3605
2023,11834,0,1,12.8,10,18,9.123,6.706,1.3605
2023,8276,12,1,8.9,2,23,10.11,7.431,1.3605
2023,6953,14,2,7.7,2,25,10.303,7.573,1.3605
2023,12694,12,0,16.1,4,24,13.355,9.816,1.3605
2023,9872,17,2,12.5,7,22,13.313,9.785,1.3605
2023,10279,16,2,14.7,5,21,12.841,9.438,1.3605
2023,8957,0,1,1.4,2,24,5.173,3.802,1.3605
2023,11135,14,0,13.0,6,23,13.566,9.971,1.3605
2023,10919,3,2,10.0,6,25,8.668,6.371,1.3605
2023,8046,1,2,6.4,4,22,6.857,5.04,1.3605
2023,13027,7,2,11.7,4,21,10.491,7.711,1.3605
2023,9316,15,1,16.4,3,17,12.651,9.299,1.3605
2023,14666,7,0,21.1,1,21,13.372,9.829,1.3605
2023,11629,9,2,13.0,5,18,11.03,8.107,1.3605
2023,10882,15,1,9.2,4,17,11.418,8.392,1.3605
2023,7328,4,2,8.9,2,19,8.112,5.963,1.3605
2023,12451,5,0,15.9,2,24,11.806,8.677,1.3605
2023,11000,9,2,8.0,8,21,10.256,7.538,1.3605
2023,11528,4,0,14.5,6,23,10.706,7.869,1.3605
2023,14392,12,2,13.2,4,24,12.235,8.993,1.3605
2023,13274,14,1,12.7,4,22,12.317,9.053,1.3605
2023,13887,7,2,5.7,3,20,9.077,6.672,1.3605
2023,5071,10,0,10.6,3,21,10.226,7.517,1.3605
2023,10577,0,1,6.2,5,24,7.03,5.167,1.3605
2023,7120,3,0,9.6,4,22,8.287,6.091,1.3605
2023,12280,12,2,15.7,7,14,12.502,9.189,1.3605
2023,6395,6,1,16.9,7,21,10.168,7.473,1.3605
2023,13734,6,1,12.9,5,24,10.432,7.668,1.3605
2023,15025,5,0,9.7,5,23,10.979,8.07,1.3605
2023,10640,7,1,18.4,4,19,11.298,8.304,1.3605
2023,11956,11,1,9.7,3,20,10.601,7.792,1.3605
2023,14980,17,1,7.5,4,16,12.547,9.222,1.3605
2023,16321,14,2,14.8,2,24,13.325,9.794,1.3605
2023,15316,15,0,13.8,2,24,14.313,10.521,1.3605
2023,12447,0,2,9.8,6,22,8.441,6.204,1.3605
2023,15135,9,2,12.4,7,21,11.568,8.503,1.3605
2023,8686,14,2,13.8,2,19,11.338,8.334,1.3605
2023,9389,12,2,12.8,4,23,11.386,8.369,1.3605
2023,13439,12,1,13.8,7,17,12.589,9.253,1.3605
2023,11168,8,2,10.0,2,24,10.048,7.386,1.3605
2023,12787,15,0,14.1,6,24,14.554,10.697,1.3605
2023,13389,13,0,12.1,5,26,13.405,9.853,1.3605
2023,13427,8,2,10.1,9,22,12.026,8.839,1.3605
2023,6471,17,2,11.0,5,20,11.862,8.719,1.3605
2023,12803,3,0,11.6,3,23,9.742,7.161,1.3605
2023,9521,11,0,6.2,5,24,11.435,8.405,1.3605
2023,11739,4,1,9.5,2,19,8.218,6.041,1.3605
2023,9988,10,0,12.3,12,22,12.355,9.081,1.3605
2023,10043,4,2,6.6,8,23,8.277,6.084,1.3605
2023,9550,6,0,9.5,6,23,10.409,7.651,1.3605
2023,12998,3,0,21.5,4,21,12.042,8.851,1.3605
2023,10680,7,1,7.5,10,24,9.868,7.253,1.3605
2023,10477,5,2,10.5,3,19,8.808,6.474,1.3605
2023,10269,5,2,8.7,3,28,9.057,6.657,1.3605
2023,12568,3,2,11.5,6,20,9.008,6.621,1.3605
2023,8964,13,1,8.7,5,23,10.552,7.756,1.3605
2023,15074,2,2,11.0,6,20,9.291,6.829,1.3605
2023,9462,9,1,9.1,5,22,9.588,7.048,1.3605
2023,10006,5,2,16.2,6,19,10.655,7.831,1.3605
2023,11153,17,1,12.3,6,25,13.746,10.104,1.3605
2023,12284,9,1,8.0,8,20,10.513,7.727,1.3605
2023,10641,8,1,15.4,2,22,10.65,7.828,1.3605
2023,10513,15,1,8.2,5,22,11.885,8.736,1.3605
2023,13806,3,0,5.7,4,20,9.001,6.616,1.3605
2023,5421,10,2,12.0,2,14,9.092,6.682,1.3605
2023,9659,11,1,19.6,6,25,12.949,9.518,1.3605
2023,9037,9,1,4.7,7,22,9.042,6.646,1.3605
2023,10087,6,1,6.7,6,17,8.335,6.126,1.3605
2023,14582,6,0,15.0,9,16,12.312,9.05,1.3605
2023,9394,17,2,9.4,4,21,12.227,8.987,1.3605
2023,10865,2,1,14.4,5,22,8.967,6.591,1.3605
2023,12469,11,2,8.7,3,21,11.11,8.166,1.3605
2023,9140,13,0,12.6,1,26,12.142,8.925,1.3605
2023,5381,1,2,19.0,8,17,9.045,6.648,1.3605
2023,4704,8,1,7.2,5,23,8.063,5.926,1.3605
2023,14430,9,2,16.1,7,24,12.255,9.008,1.3605
2023,12234,5,0,14.7,7,24,11.823,8.69,1.3605
2023,10281,16,2,6.0,5,25,11.257,8.274,1.3605
2023,10245,14,1,14.2,2,22,12.122,8.91,1.3605
2023,8974,0,1,12.3,6,23,8.278,6.084,1.3605
2023,11503,12,0,12.4,3,21,12.445,9.147,1.3605
2023,12908,9,2,13.3,9,17,11.42,8.394,1.3605
2023,8862,11,0,10.6,2,23,11.231,8.255,1.3605
2023,11746,15,1,12.3,3,21,12.992,9.55,1.3605
2023,8941,1,2,13.0,11,20,8.684,6.383,1.3605
2023,10871,2,2,15.0,6,23,9.344,6.868,1.3605
2023,9697,7,2,5.9,1,23,8.392,6.169,1.3605
2023,13373,14,1,17.2,8,20,13.825,10.162,1.3605
2023,11119,17,1,7.4,8,23,12.247,9.002,1.3605
2023,8222,0,1,15.0,8,22,8.341,6.131,1.3605
2023,10893,1,2,12.3,3,23,8.374,6.155,1.3605
2023,13568,4,2,6.9,8,26,9.577,7.039,1.3605
2023,8080,17,2,14.1,7,23,12.868,9.458,1.3605
2023,10412,15,2,8.2,4,23,11.885,8.736,1.3605
2023,10106,9,2,16.3,6,19,11.423,8.396,1.3605
2023,11625,2,2,9.2,7,20,8.816,6.48,1.3605
2023,10569,9,1,6.0,2,23,9.328,6.856,1.3605
2023,12016,12,2,18.1,8,17,13.011,9.563,1.3605
2023,9309,9,2,12.7,12,21,11.161,8.203,1.3605
2023,10667,10,0,15.5,6,20,12.779,9.393,1.3605
2023,10586,6,0,8.6,2,22,9.814,7.214,1.3605
2023,15576,1,0,4.4,3,21,8.204,6.03,1.3605
2023,11882,17,2,18.7,5,22,14.505,10.661,1.3605
2023,13211,10,2,12.0,8,23,11.866,8.722,1.3605
2023,15703,16,1,14.0,5,25,14.176,10.42,1.3605
2023,11729,2,2,14.6,1,25,8.925,6.56,1.3605
2023,10527,11,0,10.7,4,21,11.689,8.592,1.3605
2023,8632,1,2,12.9,7,20,8.238,6.055,1.3605
2023,8017,0,2,18.4,12,20,9.534,7.008,1.3605
2023,5704,8,2,11.9,1,21,9.154,6.729,1.3605
2023,13312,7,0,15.8,6,19,12.086,8.884,1.3605
2023,12244,8,2,4.0,2,23,8.569,6.299,1.3605
2023,10518,6,1,16.5,1,25,10.535,7.743,1.3605
2023,10454,3,1,5.9,12,17,7.969,5.857,1.3605
2023,8599,15,1,16.0,5,22,12.979,9.54,1.3605
2023,12339,5,2,13.6,9,27,11.161,8.204,1.3605
2023,9595,17,2,11.6,3,18,12.103,8.896,1.3605
2023,10442,1,1,11.6,4,26,8.767,6.444,1.3605
2023,8325,10,2,11.0,3,19,10.215,7.508,1.3605
2023,8761,4,1,8.7,1,20,8.007,5.886,1.3605
2023,13429,16,1,11.2,4,24,13.327,9.796,1.3605
2023,13881,4,1,20.8,6,24,11.601,8.527,1.3605
2023,8007,2,1,17.2,5,22,9.354,6.875,1.3605
2023,12586,7,2,8.5,4,20,9.592,7.051,1.3605
2023,9250,10,2,13.1,6,18,11.235,8.258,1.3605
2023,9854,2,1,12.4,4,22,9.071,6.667,1.3605
2023,14102,2,2,11.4,2,21,8.875,6.523,1.3605
2023,10385,0,1,8.0,7,20,7.439,5.468,1.3605
2023,10364,12,0,13.8,3,21,12.327,9.061,1.3605
2023,6996,9,1,15.4,3,23,10.518,7.731,1.3605
2023,10255,5,2,8.7,4,25,8.879,6.526,1.3605
2023,9536,10,2,19.8,4,23,12.006,8.825,1.3605
2023,12248,7,0,18.1,5,21,12.853,9.447,1.3605
2023,9744,10,1,14.2,1,20,10.483,7.705,1.3605
2023,14159,5,0,7.1,1,20,9.607,7.061,1.3605
2023,12090,11,0,13.6,5,23,12.667,9.311,1.3605
2023,11593,17,2,13.1,2,23,13.153,9.667,1.3605
2023,12857,2,1,14.1,2,21,9.125,6.707,1.3605
2023,11602,12,2,18.4,7,25,13.54,9.952,1.3605
2023,12918,3,1,11.3,2,22,9.497,6.98,1.3605
2023,10732,8,0,20.2,5,21,12.765,9.383,1.3605
2023,10879,15,1,13.6,5,20,12.381,9.1,1.3605
2023,9088,11,0,10.8,6,20,11.548,8.488,1.3605
2023,9315,6,2,21.6,6,23,11.52,8.467,1.3605
2023,14351,11,0,15.3,3,20,13.559,9.966,1.3605
2023,12266,7,0,10.2,6,22,11.49,8.446,1.3605
2023,7252,14,2,12.3,9,19,12.022,8.837,1.3605
2023,13744,1,2,14.5,3,21,9.881,7.262,1.3605
2023,11413,10,2,11.4,4,22,10.763,7.911,1.3605
2023,9118,4,1,12.5,3,29,9.238,6.79,1.3605
2023,15564,5,0,8.7,4,18,10.075,7.405,1.3605
2023,14247,13,2,5.3,9,24,11.568,8.502,1.3605
2023,12989,6,2,12.4,3,20,9.94,7.306,1.3605
2023,11497,11,1,12.6,3,26,11.578,8.51,1.3605
2023,11951,16,1,14.1,4,20,13.771,10.122,1.3605
2023,5683,3,0,9.7,6,25,8.654,6.361,1.3605
2023,12971,9,0,6.6,3,23,10.6,7.791,1.3605
2023,11553,0,1,8.1,5,18,7.308,5.372,1.3605
2023,11706,3,0,16.2,2,23,10.789,7.93,1.3605
2023,11653,12,0,9.3,5,24,11.881,8.733,1.3605
2023,9928,5,1,10.2,4,24,8.838,6.496,1.3605
2023,8726,14,1,10.8,11,21,11.968,8.797,1.3605
2023,11332,13,0,9.5,5,30,12.514,9.198,1.3605
2023,7767,2,1,9.2,7,28,8.228,6.048,1.3605
2023,11804,5,2,8.5,5,23,8.834,6.493,1.3605
2023,8529,1,0,17.6,2,18,9.284,6.824,1.3605
2023,13515,8,2,14.7,6,19,11.929,8.768,1.3605
2023,7534,12,2,17.0,5,21,12.403,9.117,1.3605
2023,10991,17,1,17.8,2,22,13.964,10.264,1.3605
2023,11287,11,0,2.6,5,20,10.611,7.799,1.3605
2023,14149,3,0,13.4,4,20,11.195,8.229,1.3605
2023,11739,6,2,9.7,4,16,9.296,6.833,1.3605
2023,9066,11,1,16.5,5,16,11.397,8.377,1.3605
2023,8871,10,1,9.0,4,22,9.784,7.191,1.3605
2023,14717,6,2,7.8,6,27,10.424,7.662,1.3605
2023,11007,9,2,6.3,4,17,9.768,7.18,1.3605
2023,10615,8,1,10.8,6,21,10.433,7.669,1.3605
2023,9363,1,2,15.7,5,22,8.737,6.422,1.3605
2023,8068,4,1,13.0,3,23,8.67,6.372,1.3605
2023,15852,9,2,7.2,3,20,10.325,7.589,1.3605
2023,11259,13,0,20.6,6,19,14.135,10.39,1.3605
2023,8348,15,2,14.6,4,24,12.603,9.264,1.3605
2023,12956,1,1,15.1,5,16,9.064,6.662,1.3605
2023,12593,8,1,17.1,3,23,11.662,8.572,1.3605
2023,7977,13,0,5.4,6,20,10.454,7.684,1.3605
