concept,basis,amount_type,level_1,level_2,level_3,accident_period,development_period,amount
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,25,208447.1149563249
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,25,230618.58666717037
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,25,235310.28536318865
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,25,227716.89937678972
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,25,220239.9728532461
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,25,216093.73525055085
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,25,194000.83984602077
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,25,182689.16280841728
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,25,185237.47870556783
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,25,213290.3167915832
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,25,239374.62986153277
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,25,230167.86890367992
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,25,239638.53370919166
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,25,259259.3633162229
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,25,241308.08289921205
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,25,245395.23138653563
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,25,233627.81129832452
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,25,223524.19091340422
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,25,194981.21342157252
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,25,198188.79923510243
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,25,220297.86749440982
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,25,219885.98554277702
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,25,222316.5134270152
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,25,242488.1893216957
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,25,244090.12477403015
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,25,269263.4199057355
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,25,284281.1646644625
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,25,292159.16527917306
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-10,25,254012.91959651833
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-11,25,260065.11174032156
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-12,25,229234.34988240883
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-01,25,230528.02187892594
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-02,25,238241.4341626047
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-03,25,275513.3263221985
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-04,25,271757.66797864094
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-05,25,293258.5240158784
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,25,309759.4031049203
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,25,309057.99504135025
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,25,304439.8746397955
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,25,300705.56311828166
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,25,302730.18720235943
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,25,265498.661246676
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,25,287981.09870482795
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,25,280541.85941151314
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,25,275438.9091677168
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,25,290508.4260063103
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,25,322354.23861905263
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,25,329852.83058786165
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,25,346578.15018410725
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,25,386047.624345431
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,25,369644.67617542023
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,25,372389.75655390974
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,25,312461.752012395
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,25,332652.0011806579
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,25,298145.5129022873
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,25,311900.59234855755
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-02,25,314338.2186884123
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-03,25,348812.0858616109
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-04,25,357266.2549672706
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-05,25,366488.5192062826
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-06,25,373858.55708704813
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-07,25,383653.98869938566
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-08,25,399752.9882394691
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-09,25,400646.88669163594
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-10,25,409970.7836432918
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-11,25,335028.2569402106
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,26,158503.54532977394
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,26,161153.98022633477
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,26,170740.5918418329
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,26,171775.7948505156
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,26,174867.05620356483
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,26,214216.79594549118
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,26,204445.21739425673
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,26,202494.15881549794
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,26,225194.5288016988
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,26,191332.25737578538
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,26,194821.43533016957
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,26,179081.17276211618
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,26,182014.492215906
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,26,166881.6842584833
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-03,26,199229.82000235858
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-04,26,177800.19257479114
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-05,26,210506.64341709606
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-06,26,209909.42862606296
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-07,26,211694.6193870945
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-08,26,215010.4868694493
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-09,26,245180.99553572244
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-10,26,203860.8442572814
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-11,26,192601.46324463855
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-12,26,192127.91694987004
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-01,26,183326.07024798807
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-02,26,193941.50165112474
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-03,26,191121.94787477385
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-04,26,213173.02439572825
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-05,26,224526.1584180056
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-06,26,217929.49390090271
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-07,26,233639.78732178747
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-08,26,235310.28536318865
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-09,26,227716.89937678972
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-10,26,230746.30751828535
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-11,26,216093.73525055085
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2018-12,26,200658.35340781786
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-01,26,194183.1113924494
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-02,26,185237.47870556783
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-03,26,213290.3167915832
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-04,26,239374.62986153277
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-05,26,230167.86890367992
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-06,26,239638.53370919166
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-07,26,259259.3633162229
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-08,26,241308.08289921205
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-09,26,245395.23138653563
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-10,26,233627.81129832452
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-11,26,223524.19091340422
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2019-12,26,194981.21342157252
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-01,26,205970.71395027646
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-02,26,220297.86749440982
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-03,26,219885.98554277702
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-04,26,223243.04736265648
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-05,26,245144.49913235306
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-06,26,244090.12477403015
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-07,26,283934.0957105388
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-08,26,284281.1646644625
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-09,26,292159.16527917306
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-10,26,254012.91959651833
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-11,26,260065.11174032156
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2020-12,26,229234.34988240883
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-01,26,230528.02187892594
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-02,26,238241.4341626047
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-03,26,275513.3263221985
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-04,26,271757.66797864094
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-05,26,295980.45722896577
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-06,26,314537.832428707
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-07,26,309057.99504135025
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-08,26,312000.3337999864
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-09,26,302423.43730782805
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-10,26,324563.1114137011
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-11,26,296746.97684947646
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2021-12,26,287981.09870482795
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-01,26,282501.514858033
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-02,26,275438.9091677168
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-03,26,290508.4260063103
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-04,26,322354.23861905263
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-05,26,329852.83058786165
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-06,26,346578.15018410725
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-07,26,386047.624345431
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-08,26,369644.67617542023
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-09,26,372389.75655390974
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-10,26,312461.752012395
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-11,26,333051.42308154
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2022-12,26,298145.5129022873
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-01,26,311900.59234855755
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-02,26,314338.2186884123
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-03,26,348812.0858616109
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-04,26,357266.2549672706
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-05,26,366488.5192062826
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-06,26,375412.77636861155
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-07,26,383653.98869938566
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-08,26,399752.9882394691
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-09,26,400646.88669163594
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2023-10,26,409970.7836432918
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-01,27,158503.54532977394
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-02,27,168784.17733263402
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-03,27,170740.5918418329
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-04,27,171775.7948505156
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-05,27,174867.05620356483
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-06,27,214216.79594549118
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-07,27,208554.76340740416
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-08,27,213850.01387338384
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-09,27,225194.5288016988
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-10,27,199317.31545176773
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-11,27,194821.43533016957
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2016-12,27,179081.17276211618
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-01,27,182014.492215906
Loss Paid,month,cumulative,Auto,Physical Damage,Private Passenger,2017-02,27,166881.6842584833
